Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month
201007,United Airlines - Pre 07/01/2013,UA,US,International,G,12767,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,International,G,8702,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,21935,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,21489,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,412,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,416752,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,408291,2010,July
201007,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,7824,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Asia,International,G,78332,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Asia,International,G,66415,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3060,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,9149,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,10085,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,736,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,19189,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,18627,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,215,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Europe,International,G,34559,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Europe,International,G,32594,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Europe,International,G,493,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,7966,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,7630,2010,July
201007,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,221,2010,July
201007,Virgin America,VX,US,International,A,101821,2010,July
201007,Virgin America,VX,US,International,A,102139,2010,July
201007,Virgin America,VX,Canada,International,A,2360,2010,July
201007,Virgin America,VX,Canada,International,A,2210,2010,July
201007,Virgin Atlantic,VS,Europe,International,A,11363,2010,July
201007,Virgin Atlantic,VS,Europe,International,A,9834,2010,July
201007,WestJet Airlines,WS,Canada,International,A,8167,2010,July
201007,WestJet Airlines,WS,Canada,International,A,8189,2010,July
201008,Aeromexico,AM,Mexico,International,A,3500,2010,August
201008,Aeromexico,AM,Mexico,International,A,3833,2010,August
201008,Air Berlin,AB,Europe,International,G,2294,2010,August
201008,Air Berlin,AB,Europe,International,G,2085,2010,August
201008,Air Canada ,AC,Canada,Terminal 3,E,34916,2010,August
201008,Air Canada ,AC,Canada,Terminal 3,E,34774,2010,August
201008,Air China,CA,Asia,International,G,7823,2010,August
201008,Air China,CA,Asia,International,G,7266,2010,August
201008,Air France,AF,Europe,International,A,15705,2010,August
201008,Air France,AF,Europe,International,A,16401,2010,August
201008,Air New Zealand,NZ,Australia / Oceania,International,G,5646,2010,August
201008,Air New Zealand,NZ,Australia / Oceania,International,G,5371,2010,August
201008,AirTran Airways,FL,US,Terminal 1,B,24068,2010,August
201008,AirTran Airways,FL,US,Terminal 1,B,24779,2010,August
201008,Alaska Airlines,AS,US,Terminal 1,B,38226,2010,August
201008,Alaska Airlines,AS,US,Terminal 1,B,37193,2010,August
201008,Alaska Airlines,AS,Mexico,International,A,9232,2010,August
201008,Alaska Airlines,AS,Mexico,Terminal 1,B,7474,2010,August
201008,All Nippon Airways,NH,Asia,International,G,7403,2010,August
201008,All Nippon Airways,NH,Asia,International,G,5596,2010,August
201008,American Airlines,AA,US,Terminal 3,E,151132,2010,August
201008,American Airlines,AA,US,Terminal 3,E,148298,2010,August
201008,Asiana Airlines,OZ,Asia,International,A,4861,2010,August
201008,Asiana Airlines,OZ,Asia,International,A,4578,2010,August
201008,British Airways,BA,Europe,International,A,19746,2010,August
201008,British Airways,BA,Europe,International,A,19429,2010,August
201008,Cathay Pacific,CX,Asia,International,A,23090,2010,August
201008,Cathay Pacific,CX,Asia,International,A,19082,2010,August
201008,China Airlines,CI,Asia,International,A,11489,2010,August
201008,China Airlines,CI,Asia,International,A,9863,2010,August
201008,Delta Air Lines,DL,US,Terminal 1,C,153036,2010,August
201008,Delta Air Lines,DL,US,Terminal 1,C,155087,2010,August
201008,Delta Air Lines,DL,Asia,International,A,6624,2010,August
201008,Delta Air Lines,DL,Asia,International,A,6045,2010,August
201008,EVA Airways,BR,Asia,International,G,15309,2010,August
201008,EVA Airways,BR,Asia,International,G,11722,2010,August
201008,Emirates ,EK,Middle East,International,G,9841,2010,August
201008,Emirates ,EK,Middle East,International,G,8291,2010,August
201008,Frontier Airlines,F9,US,Terminal 1,C,17962,2010,August
201008,Frontier Airlines,F9,US,Terminal 1,C,17808,2010,August
201008,Hawaiian Airlines,HA,US,Terminal 1,C,7849,2010,August
201008,Hawaiian Airlines,HA,US,Terminal 1,C,7326,2010,August
201008,Horizon Air ,QX,US,Terminal 1,B,11271,2010,August
201008,Horizon Air ,QX,US,Terminal 1,B,10344,2010,August
201008,Japan Airlines,JL,Asia,International,A,7414,2010,August
201008,Japan Airlines,JL,Asia,International,A,5960,2010,August
201008,JetBlue Airways ,B6,US,International,A,39800,2010,August
201008,JetBlue Airways ,B6,US,International,A,39307,2010,August
201008,KLM Royal Dutch Airlines,KL,Europe,International,A,11191,2010,August
201008,KLM Royal Dutch Airlines,KL,Europe,International,A,11152,2010,August
201008,Korean Air Lines,KE,Asia,International,A,8670,2010,August
201008,Korean Air Lines,KE,Asia,International,A,8310,2010,August
201008,LAN Peru,LP,South America,International,A,3257,2010,August
201008,LAN Peru,LP,South America,International,A,2807,2010,August
201008,Lufthansa German Airlines,LH,Europe,International,G,19142,2010,August
201008,Lufthansa German Airlines,LH,Europe,International,G,18504,2010,August
201008,Mesa Airlines,YV,US,Terminal 1,B,9603,2010,August
201008,Mesa Airlines,YV,US,Terminal 1,B,9464,2010,August
201008,Mesaba Airlines,XJ,US,Terminal 1,C,1750,2010,August
201008,Mesaba Airlines,XJ,US,Terminal 1,C,1829,2010,August
201008,Mexicana Airlines,MX,Mexico,International,G,8780,2010,August
201008,Mexicana Airlines,MX,Mexico,International,G,5945,2010,August
201008,Philippine Airlines,PR,Asia,International,A,12456,2010,August
201008,Philippine Airlines,PR,Asia,International,A,8254,2010,August
201008,Qantas Airways,QF,Australia / Oceania,International,A,4661,2010,August
201008,Qantas Airways,QF,Australia / Oceania,International,A,3376,2010,August
201008,Republic Airlines,RW,US,Terminal 1,C,6307,2010,August
201008,Republic Airlines,RW,US,Terminal 1,C,6469,2010,August
201008,Servisair,,US,International,G,118,2010,August
201008,Servisair,,US,International,G,118,2010,August
201008,Singapore Airlines,SQ,Asia,International,G,16346,2010,August
201008,Singapore Airlines,SQ,Asia,International,G,13213,2010,August
201008,SkyWest Airlines,OO,US,Terminal 1,C,9891,2010,August
201008,SkyWest Airlines,OO,US,Terminal 1,C,9571,2010,August
201008,SkyWest Airlines,OO,US,Terminal 3,F,128105,2010,August
201008,SkyWest Airlines,OO,US,Terminal 3,F,127635,2010,August
201008,SkyWest Airlines,OO,Canada,International,G,2782,2010,August
201008,SkyWest Airlines,OO,Canada,Terminal 3,F,9516,2010,August
201008,SkyWest Airlines,OO,Canada,Terminal 3,F,12183,2010,August
201008,Southwest Airlines,WN,US,Terminal 1,B,136740,2010,August
201008,Southwest Airlines,WN,US,Terminal 1,B,133497,2010,August
201008,Southwest Airlines,WN,US,Terminal 1,B,118,2010,August
201008,Sun Country Airlines,SY,US,International,G,3950,2010,August
201008,Sun Country Airlines,SY,US,International,G,3846,2010,August
201008,Swiss International,LX,Europe,International,G,5595,2010,August
201008,Swiss International,LX,Europe,International,G,5607,2010,August
201008,TACA,TA,Central America,International,A,7357,2010,August
201008,TACA,TA,Central America,International,A,5297,2010,August
201008,US Airways,US ,US,Terminal 1,B,65514,2010,August
201008,US Airways,US ,US,Terminal 1,B,66135,2010,August
201008,United Airlines,UA,US,Terminal 1,B,74853,2010,August
201008,United Airlines,UA,US,Terminal 1,B,74587,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,International,G,11386,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,International,G,7908,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,22534,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,22142,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,402,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,428141,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,420700,2010,August
201008,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,7624,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Asia,International,G,78593,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Asia,International,G,68342,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3441,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,10163,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,8269,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,443,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,18914,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,18483,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,353,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Europe,International,G,32579,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Europe,International,G,32450,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Europe,International,G,637,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,7280,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,6318,2010,August
201008,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,486,2010,August
201008,Virgin America,VX,US,International,A,105770,2010,August
201008,Virgin America,VX,US,International,A,103285,2010,August
201008,Virgin America,VX,Canada,International,A,2659,2010,August
201008,Virgin America,VX,Canada,International,A,2492,2010,August
201008,Virgin Atlantic,VS,Europe,International,A,11111,2010,August
201008,Virgin Atlantic,VS,Europe,International,A,10805,2010,August
201008,WestJet Airlines,WS,Canada,International,A,8763,2010,August
201008,WestJet Airlines,WS,Canada,International,A,8719,2010,August
201009,Aeromexico,AM,Mexico,International,A,3411,2010,September
201009,Aeromexico,AM,Mexico,International,A,3303,2010,September
201009,Air Berlin,AB,Europe,International,G,2357,2010,September
201009,Air Berlin,AB,Europe,International,G,2343,2010,September
201009,Air Canada ,AC,Canada,Terminal 3,E,26703,2010,September
201009,Air Canada ,AC,Canada,Terminal 3,E,28049,2010,September
201009,Air China,CA,Asia,International,G,6905,2010,September
201009,Air China,CA,Asia,International,G,6585,2010,September
201009,Air France,AF,Europe,International,A,12693,2010,September
201009,Air France,AF,Europe,International,A,13763,2010,September
201009,Air New Zealand,NZ,Australia / Oceania,International,G,5878,2010,September
201009,Air New Zealand,NZ,Australia / Oceania,International,G,6036,2010,September
201009,AirTran Airways,FL,US,Terminal 1,B,15982,2010,September
201009,AirTran Airways,FL,US,Terminal 1,B,16409,2010,September
201009,Alaska Airlines,AS,US,Terminal 1,B,30648,2010,September
201009,Alaska Airlines,AS,US,Terminal 1,B,38630,2010,September
201009,Alaska Airlines,AS,Mexico,International,A,6870,2010,September
201009,Alaska Airlines,AS,Mexico,Terminal 1,B,6640,2010,September
201009,All Nippon Airways,NH,Asia,International,G,5931,2010,September
201009,All Nippon Airways,NH,Asia,International,G,6006,2010,September
201009,American Airlines,AA,US,Terminal 3,E,133725,2010,September
201009,American Airlines,AA,US,Terminal 3,E,136177,2010,September
201009,Asiana Airlines,OZ,Asia,International,A,4965,2010,September
201009,Asiana Airlines,OZ,Asia,International,A,4597,2010,September
201009,British Airways,BA,Europe,International,A,18882,2010,September
201009,British Airways,BA,Europe,International,A,19497,2010,September
201009,Cathay Pacific,CX,Asia,International,A,19615,2010,September
201009,Cathay Pacific,CX,Asia,International,A,19218,2010,September
201009,China Airlines,CI,Asia,International,A,8887,2010,September
201009,China Airlines,CI,Asia,International,A,8261,2010,September
201009,Delta Air Lines,DL,US,Terminal 1,C,128239,2010,September
201009,Delta Air Lines,DL,US,Terminal 1,C,136626,2010,September
201009,Delta Air Lines,DL,Asia,International,A,5876,2010,September
201009,Delta Air Lines,DL,Asia,International,A,5282,2010,September
201009,EVA Airways,BR,Asia,International,G,9695,2010,September
201009,EVA Airways,BR,Asia,International,G,9841,2010,September
201009,Emirates ,EK,Middle East,International,G,8648,2010,September
201009,Emirates ,EK,Middle East,International,G,7354,2010,September
201009,Frontier Airlines,F9,US,Terminal 1,C,16998,2010,September
201009,Frontier Airlines,F9,US,Terminal 1,C,16427,2010,September
201009,Hawaiian Airlines,HA,US,Terminal 1,C,7222,2010,September
201009,Hawaiian Airlines,HA,US,Terminal 1,C,6886,2010,September
201009,Horizon Air ,QX,US,Terminal 1,B,9127,2010,September
201009,Horizon Air ,QX,US,Terminal 1,B,8817,2010,September
201009,Japan Airlines,JL,Asia,International,A,6381,2010,September
201009,Japan Airlines,JL,Asia,International,A,6737,2010,September
201009,JetBlue Airways ,B6,US,International,A,33256,2010,September
201009,JetBlue Airways ,B6,US,International,A,32755,2010,September
201009,KLM Royal Dutch Airlines,KL,Europe,International,A,10827,2010,September
201009,KLM Royal Dutch Airlines,KL,Europe,International,A,11030,2010,September
201009,Korean Air Lines,KE,Asia,International,A,6540,2010,September
201009,Korean Air Lines,KE,Asia,International,A,6209,2010,September
201009,LAN Peru,LP,South America,International,A,2799,2010,September
201009,LAN Peru,LP,South America,International,A,2612,2010,September
201009,Lufthansa German Airlines,LH,Europe,International,G,17946,2010,September
201009,Lufthansa German Airlines,LH,Europe,International,G,18433,2010,September
201009,Mesa Airlines,YV,US,Terminal 1,B,9525,2010,September
201009,Mesa Airlines,YV,US,Terminal 1,B,9394,2010,September
201009,Mesaba Airlines,XJ,US,Terminal 1,C,5026,2010,September
201009,Mesaba Airlines,XJ,US,Terminal 1,C,4729,2010,September
201009,Philippine Airlines,PR,Asia,International,A,10508,2010,September
201009,Philippine Airlines,PR,Asia,International,A,7541,2010,September
201009,Qantas Airways,QF,Australia / Oceania,International,A,4461,2010,September
201009,Qantas Airways,QF,Australia / Oceania,International,A,4280,2010,September
201009,Republic Airlines,RW,US,Terminal 1,C,4316,2010,September
201009,Republic Airlines,RW,US,Terminal 1,C,4636,2010,September
201009,Singapore Airlines,SQ,Asia,International,G,13748,2010,September
201009,Singapore Airlines,SQ,Asia,International,G,12607,2010,September
201009,SkyWest Airlines,OO,US,Terminal 1,C,7312,2010,September
201009,SkyWest Airlines,OO,US,Terminal 1,C,7208,2010,September
201009,SkyWest Airlines,OO,US,Terminal 3,F,114999,2010,September
201009,SkyWest Airlines,OO,US,Terminal 3,F,114805,2010,September
201009,SkyWest Airlines,OO,Canada,International,G,2412,2010,September
201009,SkyWest Airlines,OO,Canada,Terminal 3,F,8844,2010,September
201009,SkyWest Airlines,OO,Canada,Terminal 3,F,11211,2010,September
201009,Southwest Airlines,WN,US,Terminal 1,B,125883,2010,September
201009,Southwest Airlines,WN,US,Terminal 1,B,125701,2010,September
201009,Southwest Airlines,WN,US,Terminal 1,B,52,2010,September
201009,Sun Country Airlines,SY,US,International,G,4652,2010,September
201009,Sun Country Airlines,SY,US,International,G,3020,2010,September
201009,Swiss International,LX,Europe,International,G,5509,2010,September
201009,Swiss International,LX,Europe,International,G,5574,2010,September
201009,TACA,TA,Central America,International,A,4335,2010,September
201009,TACA,TA,Central America,International,A,4245,2010,September
201009,US Airways,US ,US,Terminal 1,B,61589,2010,September
201009,US Airways,US ,US,Terminal 1,B,64280,2010,September
201009,United Airlines,UA,US,Terminal 1,B,63438,2010,September
201009,United Airlines,UA,US,Terminal 1,B,64414,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,International,G,7454,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,International,G,3832,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,20045,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,20657,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,337,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,380843,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,392480,2010,September
201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,6400,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Asia,International,G,72570,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Asia,International,G,65810,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2675,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,9402,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,8507,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,677,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,15786,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,16730,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,147,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Europe,International,G,31160,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Europe,International,G,32921,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Europe,International,G,504,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,3439,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,3216,2010,September
201009,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,258,2010,September
201009,Virgin America,VX,US,International,A,88856,2010,September
201009,Virgin America,VX,US,International,A,91638,2010,September
201009,Virgin America,VX,Canada,International,A,1543,2010,September
201009,Virgin America,VX,Canada,International,A,1822,2010,September
201009,Virgin Atlantic,VS,Europe,International,A,10588,2010,September
201009,Virgin Atlantic,VS,Europe,International,A,10640,2010,September
201009,WestJet Airlines,WS,Canada,International,A,6500,2010,September
201009,WestJet Airlines,WS,Canada,International,A,7145,2010,September
201010,Aeromexico,AM,Mexico,International,A,3730,2010,October
201010,Aeromexico,AM,Mexico,International,A,3242,2010,October
201010,Air Berlin,AB,Europe,International,G,1455,2010,October
201010,Air Berlin,AB,Europe,International,G,1689,2010,October
201010,Air Canada ,AC,Canada,Terminal 3,E,23827,2010,October
201010,Air Canada ,AC,Canada,Terminal 3,E,22955,2010,October
201010,Air China,CA,Asia,International,G,7025,2010,October
201010,Air China,CA,Asia,International,G,7051,2010,October
201010,Air France,AF,Europe,International,A,12812,2010,October
201010,Air France,AF,Europe,International,A,12647,2010,October
201010,Air New Zealand,NZ,Australia / Oceania,International,G,4619,2010,October
201010,Air New Zealand,NZ,Australia / Oceania,International,G,7380,2010,October
201010,AirTran Airways,FL,US,Terminal 1,B,15495,2010,October
201010,AirTran Airways,FL,US,Terminal 1,B,16089,2010,October
201010,Alaska Airlines,AS,US,Terminal 1,B,28862,2010,October
201010,Alaska Airlines,AS,US,Terminal 1,B,31754,2010,October
201010,Alaska Airlines,AS,Mexico,International,A,8389,2010,October
201010,Alaska Airlines,AS,Mexico,Terminal 1,B,7611,2010,October
201010,All Nippon Airways,NH,Asia,International,G,6853,2010,October
201010,All Nippon Airways,NH,Asia,International,G,6928,2010,October
201010,American Airlines,AA,US,Terminal 3,E,149109,2010,October
201010,American Airlines,AA,US,Terminal 3,E,148282,2010,October
201010,Asiana Airlines,OZ,Asia,International,A,3936,2010,October
201010,Asiana Airlines,OZ,Asia,International,A,4938,2010,October
201010,British Airways,BA,Europe,International,A,18360,2010,October
201010,British Airways,BA,Europe,International,A,18905,2010,October
201010,Cathay Pacific,CX,Asia,International,A,18773,2010,October
201010,Cathay Pacific,CX,Asia,International,A,22863,2010,October
201010,China Airlines,CI,Asia,International,A,7996,2010,October
201010,China Airlines,CI,Asia,International,A,9134,2010,October
201010,Delta Air Lines,DL,US,Terminal 1,C,132906,2010,October
201010,Delta Air Lines,DL,US,Terminal 1,C,135455,2010,October
201010,Delta Air Lines,DL,Asia,International,A,5479,2010,October
201010,Delta Air Lines,DL,Asia,International,A,6059,2010,October
201010,EVA Airways,BR,Asia,International,G,8556,2010,October
201010,EVA Airways,BR,Asia,International,G,9888,2010,October
201010,Emirates ,EK,Middle East,International,G,7235,2010,October
201010,Emirates ,EK,Middle East,International,G,8910,2010,October
201010,Frontier Airlines,F9,US,Terminal 1,C,21101,2010,October
201010,Frontier Airlines,F9,US,Terminal 1,C,21245,2010,October
201010,Hawaiian Airlines,HA,US,Terminal 1,C,7262,2010,October
201010,Hawaiian Airlines,HA,US,Terminal 1,C,7504,2010,October
201010,Horizon Air ,QX,US,Terminal 1,B,9061,2010,October
201010,Horizon Air ,QX,US,Terminal 1,B,8510,2010,October
201010,Japan Airlines,JL,Asia,International,A,6606,2010,October
201010,Japan Airlines,JL,Asia,International,A,6030,2010,October
201010,JetBlue Airways ,B6,US,International,A,38555,2010,October
201010,JetBlue Airways ,B6,US,International,A,38787,2010,October
201010,KLM Royal Dutch Airlines,KL,Europe,International,A,10679,2010,October
201010,KLM Royal Dutch Airlines,KL,Europe,International,A,10566,2010,October
201010,Korean Air Lines,KE,Asia,International,A,6020,2010,October
201010,Korean Air Lines,KE,Asia,International,A,6074,2010,October
201010,LAN Peru,LP,South America,International,A,3133,2010,October
201010,LAN Peru,LP,South America,International,A,3120,2010,October
201010,Lufthansa German Airlines,LH,Europe,International,G,19062,2010,October
201010,Lufthansa German Airlines,LH,Europe,International,G,17940,2010,October
201010,Mesa Airlines,YV,US,Terminal 1,B,9840,2010,October
201010,Mesa Airlines,YV,US,Terminal 1,B,9244,2010,October
201010,Mesaba Airlines,XJ,US,Terminal 1,C,1422,2010,October
201010,Mesaba Airlines,XJ,US,Terminal 1,C,1270,2010,October
201010,Philippine Airlines,PR,Asia,International,A,9663,2010,October
201010,Philippine Airlines,PR,Asia,International,A,10883,2010,October
201010,Qantas Airways,QF,Australia / Oceania,International,A,3803,2010,October
201010,Qantas Airways,QF,Australia / Oceania,International,A,4533,2010,October
201010,Singapore Airlines,SQ,Asia,International,G,13288,2010,October
201010,Singapore Airlines,SQ,Asia,International,G,15343,2010,October
201010,SkyWest Airlines,OO,US,Terminal 1,C,10302,2010,October
201010,SkyWest Airlines,OO,US,Terminal 1,C,10534,2010,October
201010,SkyWest Airlines,OO,US,Terminal 3,F,113162,2010,October
201010,SkyWest Airlines,OO,US,Terminal 3,F,113345,2010,October
201010,SkyWest Airlines,OO,Canada,International,G,2375,2010,October
201010,SkyWest Airlines,OO,Canada,Terminal 3,F,8735,2010,October
201010,SkyWest Airlines,OO,Canada,Terminal 3,F,10538,2010,October
201010,Southwest Airlines,WN,US,Terminal 1,B,137622,2010,October
201010,Southwest Airlines,WN,US,Terminal 1,B,138744,2010,October
201010,Southwest Airlines,WN,US,Terminal 1,B,40,2010,October
201010,Sun Country Airlines,SY,US,International,G,2398,2010,October
201010,Sun Country Airlines,SY,US,International,G,2540,2010,October
201010,Swiss International,LX,Europe,International,G,5686,2010,October
201010,Swiss International,LX,Europe,International,G,5516,2010,October
201010,TACA,TA,Central America,International,A,3916,2010,October
201010,TACA,TA,Central America,International,A,4437,2010,October
201010,US Airways,US ,US,Terminal 1,B,66429,2010,October
201010,US Airways,US ,US,Terminal 1,B,67571,2010,October
201010,United Airlines,UA,US,Terminal 1,B,67984,2010,October
201010,United Airlines,UA,US,Terminal 1,B,68648,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,International,G,4806,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,International,G,4577,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,21536,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,21314,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,372,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,409190,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,404967,2010,October
201010,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,7077,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Asia,International,G,68019,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Asia,International,G,73322,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2893,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7452,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,10618,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,778,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,15971,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,16228,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,139,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Europe,International,G,30740,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Europe,International,G,29142,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Europe,International,G,632,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,3293,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,3242,2010,October
201010,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,244,2010,October
201010,Virgin America,VX,US,International,A,103207,2010,October
201010,Virgin America,VX,US,International,A,105573,2010,October
201010,Virgin America,VX,Canada,International,A,2063,2010,October
201010,Virgin America,VX,Canada,International,A,2208,2010,October
201010,Virgin Atlantic,VS,Europe,International,A,10112,2010,October
201010,Virgin Atlantic,VS,Europe,International,A,10578,2010,October
201010,WestJet Airlines,WS,Canada,International,A,5342,2010,October
201010,WestJet Airlines,WS,Canada,International,A,6202,2010,October
201011,Aeromexico,AM,Mexico,International,A,3592,2010,November
201011,Aeromexico,AM,Mexico,International,A,2990,2010,November
201011,Air Canada ,AC,Canada,Terminal 3,E,18570,2010,November
201011,Air Canada ,AC,Canada,Terminal 3,E,18261,2010,November
201011,Air China,CA,Asia,International,G,6586,2010,November
201011,Air China,CA,Asia,International,G,6340,2010,November
201011,Air France,AF,Europe,International,A,6827,2010,November
201011,Air France,AF,Europe,International,A,7407,2010,November
201011,Air New Zealand,NZ,Australia / Oceania,International,G,5375,2010,November
201011,Air New Zealand,NZ,Australia / Oceania,International,G,5824,2010,November
201011,AirTran Airways,FL,US,Terminal 1,B,13114,2010,November
201011,AirTran Airways,FL,US,Terminal 1,B,13562,2010,November
201011,Alaska Airlines,AS,US,Terminal 1,B,29853,2010,November
201011,Alaska Airlines,AS,US,Terminal 1,B,30367,2010,November
201011,Alaska Airlines,AS,Mexico,International,A,7893,2010,November
201011,Alaska Airlines,AS,Mexico,Terminal 1,B,8298,2010,November
201011,All Nippon Airways,NH,Asia,International,G,6508,2010,November
201011,All Nippon Airways,NH,Asia,International,G,6495,2010,November
201011,American Airlines,AA,US,Terminal 3,E,127751,2010,November
201011,American Airlines,AA,US,Terminal 3,E,127449,2010,November
201011,Asiana Airlines,OZ,Asia,International,A,4082,2010,November
201011,Asiana Airlines,OZ,Asia,International,A,4145,2010,November
201011,British Airways,BA,Europe,International,A,14198,2010,November
201011,British Airways,BA,Europe,International,A,15187,2010,November
201011,Cathay Pacific,CX,Asia,International,A,19043,2010,November
201011,Cathay Pacific,CX,Asia,International,A,20389,2010,November
